/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/GCyW1jPfWdg_E_006184_006223_A_0015_0016.mp4 16
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/jR0OFsCYcD4_E_006311_006340_A_0003_0005.mp4 2
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/jABvTCCWinA_E_004270_004318_A_0040_0042.mp4 5
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/qBlozVQ7NOc_E_002138_002173_A_0003_0006.mp4 10
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/sEgELazFtxQ_E_002403_002435_A_0005_0007.mp4 1
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/Xw1UvouxVLk_E_005288_005319_A_0003_0004.mp4 2
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/f-1FbFegbuQ_E_000975_001024_A_0023_0025.mp4 4
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/Vq-w0Jk7y7g_E_003197_003237_A_0008_0010.mp4 20
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/0LtLS9wROrk_E_001098_001122_A_0014_0015.mp4 21
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/nEoD3t5O3Hg_E_009223_009252_A_0003_0005.mp4 10
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/upaJ16I0zmQ_E_007316_007346_A_0018_0020.mp4 21
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/GCyW1jPfWdg_E_005617_005657_A_0020_0021.mp4 20
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/Lt0HnPxdzHw_E_002400_002430_A_0011_0012.mp4 21
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/DyZ2qj6x1UE_E_002565_002599_A_0032_0034.mp4 22
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/hMeTZBe6UBk_E_001446_001477_A_0006_0009.mp4 4
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/zLXhBdIX7lE_E_004520_004547_A_0021_0023.mp4 5
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/n9-yxVGYMRw_E_002337_002376_A_0009_0011.mp4 19
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/X4CY5MZwI9I_E_008293_008329_A_0009_0010.mp4 21
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/mQ59PLtU4QA_E_003196_003232_A_0024_0025.mp4 21
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/Vq-w0Jk7y7g_E_000792_000827_A_0026_0027.mp4 21
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/f-1FbFegbuQ_E_000575_000615_A_0022_0025.mp4 13
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/jR0OFsCYcD4_E_006538_006580_A_0037_0038.mp4 5
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/v3mISBmwrUM_E_002435_002472_A_0034_0036.mp4 22
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/hibW8s4WQmQ_E_004830_004866_A_0014_0016.mp4 15
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/om-qKQXxnH4_E_000253_000291_A_0006_0007.mp4 12
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/PgNRyuavbS4_E_008870_008909_A_0020_0022.mp4 13
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/knIaoNcydck_E_001502_001528_A_0015_0017.mp4 21
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/eallFwiLHwM_E_001253_001278_A_0012_0014.mp4 15
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/Wu1gxxpbF2o_E_002299_002335_A_0014_0016.mp4 15
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/upaJ16I0zmQ_E_007446_007475_A_0017_0019.mp4 21
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/eH-ZgOT8ASM_E_003912_003946_A_0031_0033.mp4 22
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/MVLZz2J6tcE_E_000764_000800_A_0028_0031.mp4 13
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/IWFgo-tEEs8_E_000924_000964_A_0015_0017.mp4 2
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/zNL3kn3UBmg_E_002244_002266_A_0007_0008.mp4 20
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/TXpgPT5Jdiw_E_001532_001572_A_0004_0005.mp4 21
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/E3AHJ6-QS8M_E_003830_003864_A_0022_0025.mp4 4
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/om-qKQXxnH4_E_001900_001935_A_0030_0032.mp4 2
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/ZHpME-SbKdQ_E_002273_002313_A_0004_0005.mp4 16
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/x1owr0LEc3M_E_002758_002786_A_0002_0004.mp4 21
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/f6k7PBGgeb4_E_004002_004035_A_0022_0024.mp4 6
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/l-ctNiOuCBc_E_005439_005479_A_0020_0022.mp4 20
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/qzi2cKZCf94_E_007297_007336_A_0027_0028.mp4 17
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/Z2T9B4qExzk_E_005845_005866_A_0013_0015.mp4 5
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/EKb2MMJSoeI_E_000592_000629_A_0033_0034.mp4 5
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/hibW8s4WQmQ_E_003211_003248_A_0026_0027.mp4 21
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/upaJ16I0zmQ_E_004098_004120_A_0017_0019.mp4 4
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/sEgELazFtxQ_E_003608_003649_A_0010_0013.mp4 1
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/vY-jPM995Gk_E_001150_001183_A_0028_0030.mp4 13
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/DG7upbhB1bI_E_001168_001204_A_0031_0032.mp4 5
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/e3EsDlpNo0c_E_002325_002357_A_0016_0017.mp4 21
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/HubzmiNVVXs_E_006665_006698_A_0012_0013.mp4 21
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/eallFwiLHwM_E_000346_000390_A_0004_0005.mp4 21
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/qfBalcxF8JY_E_002353_002397_A_0026_0028.mp4 4
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/f6k7PBGgeb4_E_001179_001248_A_0003_0005.mp4 0
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/nEoD3t5O3Hg_E_008416_008445_A_0018_0019.mp4 17
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/LHZAh32EoC8_E_003391_003423_A_0012_0014.mp4 2
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/EKb2MMJSoeI_E_000257_000291_A_0008_0009.mp4 17
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/TXpgPT5Jdiw_E_002679_002716_A_0012_0014.mp4 0
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/jABvTCCWinA_E_000847_000932_A_0005_0007.mp4 2
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/esQQbBhuXbM_E_005240_005283_A_0030_0031.mp4 21
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/yz-uNJgIhk4_E_003493_003525_A_0021_0022.mp4 20
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/qfgrzomg0nc_E_003586_003621_A_0003_0005.mp4 12
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/hmHwFuvodg0_E_004749_004832_A_0008_0010.mp4 20
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/XL8N3BEWdho_E_003435_003469_A_0027_0030.mp4 3
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/QUzsdG7jyj0_E_005085_005116_A_0021_0024.mp4 3
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/wolPuHKrX9o_E_000437_000483_A_0006_0007.mp4 18
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/Gng3ezTNGog_E_001051_001086_A_0032_0035.mp4 22
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/ICL5k84viw0_E_006607_006643_A_0018_0020.mp4 20
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/I749IS2IeFY_E_008649_008682_A_0012_0014.mp4 4
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/XL8N3BEWdho_E_006292_006319_A_0014_0015.mp4 20
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/e3EsDlpNo0c_E_006522_006554_A_0005_0007.mp4 2
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/xHBUIt-airA_E_006562_006596_A_0022_0023.mp4 20
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/v3mISBmwrUM_E_001766_001808_A_0032_0034.mp4 18
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/qfgrzomg0nc_E_003586_003621_A_0018_0021.mp4 4
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/eH-ZgOT8ASM_E_003912_003946_A_0007_0007.mp4 21
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/qGvIwgHzCH8_E_003388_003430_A_0007_0009.mp4 20
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/gMNCwgXtQIw_E_000369_000402_A_0003_0005.mp4 0
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/iSQqsVFkQAA_E_008694_008719_A_0003_0004.mp4 12
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/jR0OFsCYcD4_E_003674_003713_A_0020_0021.mp4 2
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/QUzsdG7jyj0_E_003400_003428_A_0025_0028.mp4 23
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/pDymfQS91xI_E_004053_004089_A_0008_0011.mp4 0
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/PgNRyuavbS4_E_004045_004079_A_0003_0004.mp4 2
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/mI7pLIDnTiQ_E_003180_003203_A_0015_0017.mp4 5
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/qfBalcxF8JY_E_002880_002919_A_0018_0019.mp4 21
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/ItBRb9LB-VI_E_002286_002311_A_0013_0014.mp4 20
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/sEgELazFtxQ_E_003608_003649_A_0013_0016.mp4 4
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/Z0bBRwAzKe0_E_003345_003376_A_0007_0007.mp4 21
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/i87qMWsFbEI_E_001875_001927_A_0015_0017.mp4 6
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/eallFwiLHwM_E_000346_000390_A_0023_0025.mp4 18
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/jz594oTnl-k_E_002195_002234_A_0009_0011.mp4 14
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/TCiufCzMtDs_E_000497_000528_A_0025_0027.mp4 5
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/OIJe8fQw7Wo_E_005406_005442_A_0030_0032.mp4 11
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/ZHpME-SbKdQ_E_001335_001368_A_0018_0021.mp4 4
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/Xw1UvouxVLk_E_004617_004648_A_0028_0031.mp4 23
/media/hyl/WD_BLACK/Datasets/Action_Recognition/FineGym/video/E-1hTCGUCts_E_002215_002246_A_0026_0028.mp4 5
